hash,done
1a21ea8d3432ea9dd10b1759bb17c927,1
6192461e1aeb3702724bbd54421f61a4,1
a03a01ca42a6f26070b1ee8c572b2b9b,1
783a6ae4cb52ba546a35ebac4641c086,1
f62c613db97a622d3b2c5778a4efcd62,1
1ec0cc37b3287c0ef2b2086347ab816c,1
bc6385806f78820162aeaae6218bbf38,1
0a4b7d54a50bc3bfd9c8fce07f175574,1
a900506b45745b8de23117d9d1230350,1
4eaaaacae594e942f4b4e1e2bb57a2b3,1
a900506b45745b8de23117d9d1230350,1
a9043cc1f08b32168c0a5f09fe2548e6,1
c1b3c61a0e539f4234b1f186e04d44a0,1
e713e4a0ce2ebf6f6193435863113d58,1
a900506b45745b8de23117d9d1230350,1
4eaaaacae594e942f4b4e1e2bb57a2b3,1
a9043cc1f08b32168c0a5f09fe2548e6,1
c1b3c61a0e539f4234b1f186e04d44a0,1
e713e4a0ce2ebf6f6193435863113d58,1
4eaaaacae594e942f4b4e1e2bb57a2b3,1
a900506b45745b8de23117d9d1230350,1
4eaaaacae594e942f4b4e1e2bb57a2b3,1
a9043cc1f08b32168c0a5f09fe2548e6,1
c1b3c61a0e539f4234b1f186e04d44a0,1
e713e4a0ce2ebf6f6193435863113d58,1
2e277d5f2fb2d615b564d16798e13c2f,1
3f7bd51dfe769af0ff29fae7d9f39079,1
4af8aa6807d853970f4b303fc1751937,1
efec3d86aa69d3ee2a0c2f295d2f07ee,1
36679218d524f9ed979b28bfb72900d2,1
0d3b39bdbc3cc5e41b4a9f00188b2a8c,1
f32966dc4d8caff4ee152063bcf9e300,1
841f88c04979b493f94dbbb96d23c76a,1
9ca08c0430e5bd8da007927da038d0fb,1
24fa8feb4846af392c02ebfe00d4120c,1
de73aac70cde3892c0885816bbf984ee,1
340a578e1dfb56a00fbe9d51c4765c2c,1
de73aac70cde3892c0885816bbf984ee,1
163af197d8fc937ffc47c89cf4d74824,1
1a2b052f60a0166f71cca94056ea68bc,1
3b5b7f16acd6ebe7f4b79d1232a261b2,1
0e397417bbac1d10bad00dcf15babc37,1
2d227eba167f867997016e0574e7af34,1
de73aac70cde3892c0885816bbf984ee,1
340a578e1dfb56a00fbe9d51c4765c2c,1
163af197d8fc937ffc47c89cf4d74824,1
1a2b052f60a0166f71cca94056ea68bc,1
3b5b7f16acd6ebe7f4b79d1232a261b2,1
de73aac70cde3892c0885816bbf984ee,1
0e397417bbac1d10bad00dcf15babc37,1
2d227eba167f867997016e0574e7af34,1
340a578e1dfb56a00fbe9d51c4765c2c,1
163af197d8fc937ffc47c89cf4d74824,1
1a2b052f60a0166f71cca94056ea68bc,1
3b5b7f16acd6ebe7f4b79d1232a261b2,1
0e397417bbac1d10bad00dcf15babc37,1
2d227eba167f867997016e0574e7af34,1
a81610fb0b57d05d3a2ebf712cbf9d51,1
a9f9b94d69b0d87b23209666581d6c73,1
5a639b6c38fefb6eb899a2e79697c29f,1
01268cfd6b6cc19048e04c7cccbdb9f9,1
7da1da2b17933b5fdd09fc302590a861,1
575dc2e4df83b097b400925647428eb6,1
449cce61a3be2314e99bc6e045e6fdea,1
e2dda7c2e02da26d1f02c621488c741c,1
dddad048a46616576130e97438af962a,1
7da1da2b17933b5fdd09fc302590a861,1
575dc2e4df83b097b400925647428eb6,1
7da1da2b17933b5fdd09fc302590a861,1
449cce61a3be2314e99bc6e045e6fdea,1
e2dda7c2e02da26d1f02c621488c741c,1
dddad048a46616576130e97438af962a,1
575dc2e4df83b097b400925647428eb6,1
449cce61a3be2314e99bc6e045e6fdea,1
e2dda7c2e02da26d1f02c621488c741c,1
dddad048a46616576130e97438af962a,1
01aec23ebb268a9c2f9f2a2c2c5b48a7,1
c4f4f287b1e3ae5bc7346219c5598092,1
604191b9d0c125e50690c08ce9537b02,1
866e60cbe209a0120edde01dbe976c31,1
5f8564e00c2203bfb9c639df90e63cc5,1
f5cfa978f119f60e1adb9ef58ecd3607,1
883f0c9a52decd7a98d2114cd62aaec2,1
d44baca024bb461980b06e8bcdf86186,1
3b49445e58a5f8628431815b866adc5b,1
f0548abe0f828d05e04bb7b65463e97a,1
24f071f6e47d45ec3c4737721787747a,1
f5cfa978f119f60e1adb9ef58ecd3607,1
f5cfa978f119f60e1adb9ef58ecd3607,1
f5cfa978f119f60e1adb9ef58ecd3607,1
883f0c9a52decd7a98d2114cd62aaec2,1
d44baca024bb461980b06e8bcdf86186,1
3b49445e58a5f8628431815b866adc5b,1
f0548abe0f828d05e04bb7b65463e97a,1
24f071f6e47d45ec3c4737721787747a,1
c5d0818e3588267a84194caee24d4388,1
1e98d04918cf62a0c00eff1bf6e95f69,1
dcf5bb316add9c4507ce026318b4ba8e,1
85a9b715d72a01de6c1a5636c28e8cd6,1
7ffe50ff1aa06a427e9afebafbfd41de,1
5107f252c07dadd3f8719310b19c797c,1
85c526af9a08a7c21ca98920cfcd4312,1
cedefa99fac2de6a8ed9e4c5291c54f3,1
36cb7ab7f8e1847c6080a384b38c608f,1
dcf5bb316add9c4507ce026318b4ba8e,1
dcf5bb316add9c4507ce026318b4ba8e,1
dcf5bb316add9c4507ce026318b4ba8e,1
85a9b715d72a01de6c1a5636c28e8cd6,1
7ffe50ff1aa06a427e9afebafbfd41de,1
5107f252c07dadd3f8719310b19c797c,1
85c526af9a08a7c21ca98920cfcd4312,1
cedefa99fac2de6a8ed9e4c5291c54f3,1
36cb7ab7f8e1847c6080a384b38c608f,1
29e28680fa9430d248f1e569758fe835,1
650fbd36ba8e53bb943b3978752d1b14,1
5c3e7fb4d8c12c07ec04de44eac91971,1
7fba6980875e80cd185549b30ef1c9f3,1
0c6cffc53b2945d329880e7467abf50d,1
a5055238401b8d76b26a2557f1db7910,1
58db2bd15c449664104ef718774c52df,1
650fbd36ba8e53bb943b3978752d1b14,1
5c3e7fb4d8c12c07ec04de44eac91971,1
650fbd36ba8e53bb943b3978752d1b14,1
5c3e7fb4d8c12c07ec04de44eac91971,1
650fbd36ba8e53bb943b3978752d1b14,1
5c3e7fb4d8c12c07ec04de44eac91971,1
7fba6980875e80cd185549b30ef1c9f3,1
0c6cffc53b2945d329880e7467abf50d,1
a5055238401b8d76b26a2557f1db7910,1
58db2bd15c449664104ef718774c52df,1
6fee6971f40b6af96f8222df1d442e35,1
e8852e26a8ad47b3367c5e09d11e415b,1
f47f48213596ce699b369524a138f4f1,1
6a807f30ed9b459ce5ba68c62c509fe0,1
c32461ad1295400ac0d0c9f00cf7960a,1
f8b71cf51154fde7a356047dd73f0a7e,1
1fdeb4a7bb6d313146d9a6e2046e5314,1
60aafaf3be1ba4adc5879f8a766ae48f,1
7303bc871c1254cac0428a15afbbf750,1
b3c695addd0b63cbcbf8e60b67f61c5e,1
cf0c4c2b69ef57742981ebc7bfe876a7,1
1fdeb4a7bb6d313146d9a6e2046e5314,1
1fdeb4a7bb6d313146d9a6e2046e5314,1
60aafaf3be1ba4adc5879f8a766ae48f,1
7303bc871c1254cac0428a15afbbf750,1
b3c695addd0b63cbcbf8e60b67f61c5e,1
cf0c4c2b69ef57742981ebc7bfe876a7,1
1fdeb4a7bb6d313146d9a6e2046e5314,1
60aafaf3be1ba4adc5879f8a766ae48f,1
7303bc871c1254cac0428a15afbbf750,1
b3c695addd0b63cbcbf8e60b67f61c5e,1
cf0c4c2b69ef57742981ebc7bfe876a7,1
c2cb8ac03e005dc53cb22f8110a321ef,1
7ce3bba5125cbcad6090530181d68c48,1
225c81a479341f3fdd2a57c428cc1cdd,1
06d505e6e333334dd764b1ac3f310b2c,1
ff6c5ba43904930c495e6437be2b1356,1
6eebf10c87a99af724ff1e48f9577f79,1
49299332db3d081a8fb5b4e28d575695,1
f95b94a217fdc78814d04ee3133ee4c6,1
ffcc59ea3927f0ba6244b7c926dab910,1
1d9ba9b6d3c6e0d383a196dbe477d678,1
9334fe73a31f10feabf5c94f7d9fceae,1
cb34468a4ba05da19f2049e2a1bb6629,1
7e37f2b1e4f4a11e20d2feafc552d6a7,1
1d9ba9b6d3c6e0d383a196dbe477d678,1
00b5504fb3b72b11b073bbbce5ac197f,1
a3f07f51f87fa7d07a29c86386fcf4d2,1
1d9ba9b6d3c6e0d383a196dbe477d678,1
9334fe73a31f10feabf5c94f7d9fceae,1
cb34468a4ba05da19f2049e2a1bb6629,1
7e37f2b1e4f4a11e20d2feafc552d6a7,1
00b5504fb3b72b11b073bbbce5ac197f,1
a3f07f51f87fa7d07a29c86386fcf4d2,1
9334fe73a31f10feabf5c94f7d9fceae,1
1d9ba9b6d3c6e0d383a196dbe477d678,1
9334fe73a31f10feabf5c94f7d9fceae,1
cb34468a4ba05da19f2049e2a1bb6629,1
7e37f2b1e4f4a11e20d2feafc552d6a7,1
00b5504fb3b72b11b073bbbce5ac197f,1
a3f07f51f87fa7d07a29c86386fcf4d2,1
b47aa8879e62a439d411c989c7e61817,1
aaa29782613cd3e9db8e0240a11c9a43,1
794a23f20674c000d05a13dcbd3160e8,1
5fc494fb121b997b7e19b22c7056cf8e,1
3ce5789f965fc8cd108b7ef2dec56b4d,1
01240bbcf99e0a66f15b49160b030b9c,1
5f2e23a1a761028c5ed23b36e961dca2,1
5a571dd1c24aca38d98511a6363afb30,1
26c26f85acea29e6fcae38271257f839,1
7a12e36e75c7dc6cd0965e5ec68056f2,1
01240bbcf99e0a66f15b49160b030b9c,1
01240bbcf99e0a66f15b49160b030b9c,1
5f2e23a1a761028c5ed23b36e961dca2,1
5a571dd1c24aca38d98511a6363afb30,1
26c26f85acea29e6fcae38271257f839,1
7a12e36e75c7dc6cd0965e5ec68056f2,1
5f2e23a1a761028c5ed23b36e961dca2,1
01240bbcf99e0a66f15b49160b030b9c,1
5f2e23a1a761028c5ed23b36e961dca2,1
5a571dd1c24aca38d98511a6363afb30,1
26c26f85acea29e6fcae38271257f839,1
7a12e36e75c7dc6cd0965e5ec68056f2,1
be51130df20f6c368f479f07b84f488b,1
95dc533d6ba33c083858c80ec9a706eb,1
499c56c589bea93b2defc71215bf68f5,1
4f6701d71f33980c5028c202a2997bd7,1
1ba2f8fb8b04c2c782cf12e0dd6d8e2f,1
6da10f155497fa9777373d2e94a8e985,1
6da10f155497fa9777373d2e94a8e985,1
6da10f155497fa9777373d2e94a8e985,1
499c56c589bea93b2defc71215bf68f5,1
4f6701d71f33980c5028c202a2997bd7,1
1ba2f8fb8b04c2c782cf12e0dd6d8e2f,1
dec5456c49e67ec089a69b7c76a2cc6e,1
9940625de5aa2536fc53dd440577609e,1
f8a05092817b03a763e2c7ef04319638,1
6da10f155497fa9777373d2e94a8e985,1
aa4da93ac4335e7f2d7da84346b9a52e,1
2ff58be36b46ca374397aa68657d325a,1
36fe016eafd5b747e90c4f2093232e63,1
d54ed16c0c6ac325b583b2afbc159690,1
152a5856f1baffe5a7557db6980ba0e4,1
4d93f5a07fab66806d0b4f84aa822efa,1
aa4da93ac4335e7f2d7da84346b9a52e,1
2ff58be36b46ca374397aa68657d325a,1
36fe016eafd5b747e90c4f2093232e63,1
d54ed16c0c6ac325b583b2afbc159690,1
152a5856f1baffe5a7557db6980ba0e4,1
4d93f5a07fab66806d0b4f84aa822efa,1
f1be40a4051d6a4bebaf121a32fbca2b,1
1d01e8e37e346dc37c1d31ee73882f5b,1
f304b7b919ccc8077ab61c5cfa6ba5d6,1
a633b69568d3c81f565a139880c84ea6,1
d98ec332e672daf3ef75eee9a8a34fc9,1
d98ec332e672daf3ef75eee9a8a34fc9,1
d98ec332e672daf3ef75eee9a8a34fc9,1
f1be40a4051d6a4bebaf121a32fbca2b,1
1d01e8e37e346dc37c1d31ee73882f5b,1
f304b7b919ccc8077ab61c5cfa6ba5d6,1
a633b69568d3c81f565a139880c84ea6,1
457610a9b39316f03b5541fc35b2c036,1
a4a53d31e5144498686bb5df10efbf84,1
d98ec332e672daf3ef75eee9a8a34fc9,1
33b846fa4c75bab9c1e7d0de3e250ad3,1
7d265164b4517604a65559545f994b92,1
c4ba59ce9135f08801de38f2527c627b,1
6455c9102ba08076a608edfb2bb44be0,1
ef2513df96e1876549b572a985cad8bb,1
9ae5b802ce1f615888690eec86d219c6,1
a88d161f9ade0a690d0434dc3c99e18e,1
29404b1ca06da12bbb08f2d4221a83ba,1
09ac8bdc7157bbe3751359577ce15f70,1
1de951c47a5370314514482d4093b19f,1
29404b1ca06da12bbb08f2d4221a83ba,1
7492178b709054a04e614e69eb0beaac,1
bb423e1523ca9b5f040da03ea653e120,1
960908bdd65da51bdf88b0a99cbd4c1a,1
29404b1ca06da12bbb08f2d4221a83ba,1
09ac8bdc7157bbe3751359577ce15f70,1
1de951c47a5370314514482d4093b19f,1
7492178b709054a04e614e69eb0beaac,1
bb423e1523ca9b5f040da03ea653e120,1
960908bdd65da51bdf88b0a99cbd4c1a,1
09ac8bdc7157bbe3751359577ce15f70,1
1de951c47a5370314514482d4093b19f,1
29404b1ca06da12bbb08f2d4221a83ba,1
09ac8bdc7157bbe3751359577ce15f70,1
1de951c47a5370314514482d4093b19f,1
7492178b709054a04e614e69eb0beaac,1
bb423e1523ca9b5f040da03ea653e120,1
960908bdd65da51bdf88b0a99cbd4c1a,1
b3479048a7bb158d8faca057cd55f360,1
3240bdc64c81d2647400f22b57032659,1
0113f5525d87571b64a41deb99a884e3,1
4be4a3574f694d3f4e89a5d3ca726bed,1
1e9a777c9efce784806ae50ed2ab4fef,1
bb840e9b3e55244eb254bc83b276b8b5,1
adf18b728f743c293fc596adad1df091,1
4fdc2b4a4bf41ac2ae4b9d077eadc72d,1
10f14c6b5c99701ed81ccca0a5a6629c,1
ecb400190f8d185116fde2a0424dda21,1
bb840e9b3e55244eb254bc83b276b8b5,1
350fa82e6a03f18fad0b510293f2bc2c,1
bb840e9b3e55244eb254bc83b276b8b5,1
adf18b728f743c293fc596adad1df091,1
4fdc2b4a4bf41ac2ae4b9d077eadc72d,1
10f14c6b5c99701ed81ccca0a5a6629c,1
ecb400190f8d185116fde2a0424dda21,1
350fa82e6a03f18fad0b510293f2bc2c,1
bb840e9b3e55244eb254bc83b276b8b5,1
adf18b728f743c293fc596adad1df091,1
4fdc2b4a4bf41ac2ae4b9d077eadc72d,1
10f14c6b5c99701ed81ccca0a5a6629c,1
ecb400190f8d185116fde2a0424dda21,1
350fa82e6a03f18fad0b510293f2bc2c,1
7e09355f576b1fd614e7785e0c2a3a7c,1
0688bc2a6bb903113df1283d1d6fc8d9,1
08d61751d62a7185aa9fd69812240943,1
04fb44512a3aa383f56216993c251393,1
e1d1d26a4e99a8658b6f24934423cbbc,1
074280df86d02edafbe5f02e8c70b72e,1
4259d1deec7bbb12dfa3610e610ff689,1
fb210026445a54c9e7f58f7958435ad6,1
3904ab56012584f1c5daa9f0714c5773,1
2fba812a4300f5861ebf81f9709ce36c,1
1c8d3d7b1977a3fc456703098b61e791,1
074280df86d02edafbe5f02e8c70b72e,1
074280df86d02edafbe5f02e8c70b72e,1
4259d1deec7bbb12dfa3610e610ff689,1
fb210026445a54c9e7f58f7958435ad6,1
3904ab56012584f1c5daa9f0714c5773,1
2fba812a4300f5861ebf81f9709ce36c,1
1c8d3d7b1977a3fc456703098b61e791,1
074280df86d02edafbe5f02e8c70b72e,1
4259d1deec7bbb12dfa3610e610ff689,1
fb210026445a54c9e7f58f7958435ad6,1
3904ab56012584f1c5daa9f0714c5773,1
2fba812a4300f5861ebf81f9709ce36c,1
1c8d3d7b1977a3fc456703098b61e791,1
3d3537b5a333dc7de1f9aef24d31de48,1
d337b63f75fac8e339e4cf92371bc5f9,1
3fda6b60bc12b42545341282adbe9b2f,1
30a63039397eb295a4ec1fa40bdd3bce,1
f63bb8049b1203f00545fd0dd5bc2034,1
445929cca22b6654c3aebb917729586e,1
607cb449f5cead82434bd6b9430b6921,1
7f1b09945ddd5f29f2f0a19b02a240eb,1
a1a292826636a65801e51c183d94048e,1
65af6dbacd672af79a6b94cff2137e97,1
f63bb8049b1203f00545fd0dd5bc2034,1
f63bb8049b1203f00545fd0dd5bc2034,1
f63bb8049b1203f00545fd0dd5bc2034,1
445929cca22b6654c3aebb917729586e,1
607cb449f5cead82434bd6b9430b6921,1
7f1b09945ddd5f29f2f0a19b02a240eb,1
a1a292826636a65801e51c183d94048e,1
65af6dbacd672af79a6b94cff2137e97,1
31df1c156c6c15420907dc06fed84f35,1
f68e97def4c66d7dbec88a49b94533dd,1
e396f8f42eba78848352580fa5da7a51,1
ee1be0d61fda7d8ce22497b04bd608c0,1
168111e7c57c8d9bf59596db2cf0e50c,1
94d95a53874b7ddc2259dbd7abc38c72,1
461619e88929df1fc865a72c700a98ea,1
3c554f90c7cdf989166ddaa1496e9019,1
47dfa2e766de5319d8c1167d66d85ef5,1
df0b3ce603de2b952860dd0d780babfa,1
9c7a68eef57de3d3f389537aec8695cf,1
0d121f829cb3f9f171f2452724765a44,1
94d95a53874b7ddc2259dbd7abc38c72,1
e396f8f42eba78848352580fa5da7a51,1
ee1be0d61fda7d8ce22497b04bd608c0,1
168111e7c57c8d9bf59596db2cf0e50c,1
94d95a53874b7ddc2259dbd7abc38c72,1
461619e88929df1fc865a72c700a98ea,1
94d95a53874b7ddc2259dbd7abc38c72,1
461619e88929df1fc865a72c700a98ea,1
461619e88929df1fc865a72c700a98ea,1
3c554f90c7cdf989166ddaa1496e9019,1
47dfa2e766de5319d8c1167d66d85ef5,1
df0b3ce603de2b952860dd0d780babfa,1
9c7a68eef57de3d3f389537aec8695cf,1
0d121f829cb3f9f171f2452724765a44,1
2f4d8a5ef4df02ba6a9a03a5c22503ff,1
154f2b1fe270d087df45619ae78ea14d,1
7548f95b55582b29c8bd7188f0324dc5,1
319d380ee4f5192dc7293a7f3612b39d,1
cd5a827ac04a4737b57af666908e31dc,1
4edb1602d1df5bd3c8c3a57710aac950,1
4edb1602d1df5bd3c8c3a57710aac950,1
4edb1602d1df5bd3c8c3a57710aac950,1
2f4d8a5ef4df02ba6a9a03a5c22503ff,1
154f2b1fe270d087df45619ae78ea14d,1
7548f95b55582b29c8bd7188f0324dc5,1
319d380ee4f5192dc7293a7f3612b39d,1
cd5a827ac04a4737b57af666908e31dc,1
f9130d48375cca445a1dc8f6fe01f0db,1
4edb1602d1df5bd3c8c3a57710aac950,1
92b8cae0cebec91e00e9166bbc96888c,1
e4db0df201276da924d1460904535999,1
bd09e80bf875c7c5bd76972ae143a09a,1
b278c996a0c6c9c3febb127a84866abe,1
aace861c582798f0055af99c32f9ade7,1
8c79970eca3568582db0a701bcff9bdf,1
49bfa0a478e851476f52654b2d4e0051,1
4d2492fe8616e6e0a2dbd7c3ffbfdc9f,1
e7984f584789eaac489cc95fb2f70761,1
d7d948e3182cfc037f8b5cb5464cf720,1
0358a2b01e0eb2477e7c344ae0009a7a,1
0358a2b01e0eb2477e7c344ae0009a7a,1
34e20abacacc2a868209a547bb01b753,1
1d2566ae2e26e9d4c2cf5b9b34b922a5,1
1ed552bf9450dc8921a53a8d5600cdaf,1
a4f639079bfef61ccc14013216b57de1,1
2603631a263a23c61c635df0784d165d,1
66ed1c841c46009853545c87a2fa0206,1
f5940a4530143444292aa311fa7d6859,1
0358a2b01e0eb2477e7c344ae0009a7a,1
34e20abacacc2a868209a547bb01b753,1
0358a2b01e0eb2477e7c344ae0009a7a,1
1d2566ae2e26e9d4c2cf5b9b34b922a5,1
1ed552bf9450dc8921a53a8d5600cdaf,1
a4f639079bfef61ccc14013216b57de1,1
2603631a263a23c61c635df0784d165d,1
66ed1c841c46009853545c87a2fa0206,1
f5940a4530143444292aa311fa7d6859,1
34e20abacacc2a868209a547bb01b753,1
1d2566ae2e26e9d4c2cf5b9b34b922a5,1
1ed552bf9450dc8921a53a8d5600cdaf,1
a4f639079bfef61ccc14013216b57de1,1
2603631a263a23c61c635df0784d165d,1
66ed1c841c46009853545c87a2fa0206,1
f5940a4530143444292aa311fa7d6859,1
42a8fccd8279952775e74cfca1facd6f,1
8b171b347ab3413885f72c936ce6719d,1
0e6c14f55e0a5db7d3936d9398035358,1
42f8c403091b04b49a8d8df550431e1b,1
ba3ebf347bd245e3719d6ade8183107a,1
a1895e60e69bb27c2ff06f94fa8773e2,1
4b9b5a13ec75f5e7a42c480481f12952,1
2912ca757c67b4902213345e2d5c240f,1
f63776cdd5455d57592c4e1c8c3483bc,1
b94553e0aae6789f1d609ca1e03f8c9b,1
f63776cdd5455d57592c4e1c8c3483bc,1
b81e53e7dfb1b84beed42c93e23ba027,1
2dee6f2b7b7b7452b437252d5db07640,1
25eb89db4fcab0c9e1a4bf12cdab3dd7,1
9f2b79121f5cc4b3ba69204a217e6c39,1
e2055cde458e42633aab47e07a7b10c7,1
f63776cdd5455d57592c4e1c8c3483bc,1
b94553e0aae6789f1d609ca1e03f8c9b,1
b81e53e7dfb1b84beed42c93e23ba027,1
2dee6f2b7b7b7452b437252d5db07640,1
25eb89db4fcab0c9e1a4bf12cdab3dd7,1
b94553e0aae6789f1d609ca1e03f8c9b,1
9f2b79121f5cc4b3ba69204a217e6c39,1
e2055cde458e42633aab47e07a7b10c7,1
f63776cdd5455d57592c4e1c8c3483bc,1
b94553e0aae6789f1d609ca1e03f8c9b,1
b81e53e7dfb1b84beed42c93e23ba027,1
2dee6f2b7b7b7452b437252d5db07640,1
25eb89db4fcab0c9e1a4bf12cdab3dd7,1
9f2b79121f5cc4b3ba69204a217e6c39,1
e2055cde458e42633aab47e07a7b10c7,1
442f0f26e594167e704d802c22c969d4,1
ce6588e02fad5596bb04d38b34a8f468,1
867e5b50802c5a09e86e5c3e99fb2aea,1
eacd8a9146f7522b13aeb3193e503ed8,1
ece3d386d6ffe7e200322a653feb7928,1
219ed1b8d1a06fcaf6dce721b3d5f478,1
3210f7b1978fd4e5b61efb6346aa94f3,1
e5241a8585ff44a2bc1bc081b682f323,1
cbcaef22234d18ec1ddf600a6d64fe82,1
dc375f5fef733974a878be2d0200a3b2,1
e5241a8585ff44a2bc1bc081b682f323,1
61dd8a9c3b056b0fee171a3e23e8db4d,1
aa735b41e1d488eb32eb203700b4b16c,1
41e7c1b6a3810dd611f216ad7b7bad4c,1
6e37845deecfbd5f4c89932e50d2f0c4,1
e5241a8585ff44a2bc1bc081b682f323,1
cbcaef22234d18ec1ddf600a6d64fe82,1
dc375f5fef733974a878be2d0200a3b2,1
61dd8a9c3b056b0fee171a3e23e8db4d,1
aa735b41e1d488eb32eb203700b4b16c,1
41e7c1b6a3810dd611f216ad7b7bad4c,1
cbcaef22234d18ec1ddf600a6d64fe82,1
6e37845deecfbd5f4c89932e50d2f0c4,1
e5241a8585ff44a2bc1bc081b682f323,1
cbcaef22234d18ec1ddf600a6d64fe82,1
dc375f5fef733974a878be2d0200a3b2,1
61dd8a9c3b056b0fee171a3e23e8db4d,1
aa735b41e1d488eb32eb203700b4b16c,1
41e7c1b6a3810dd611f216ad7b7bad4c,1
6e37845deecfbd5f4c89932e50d2f0c4,1
f22022f01b5319a57327759492e14159,1
1e718f2b527b179f2ab567b256b8ae35,1
c1a0608739db745bdb7857395e443902,1
3aa91f4c2c0e1490b90cf502b479e30a,1
d3d7f5e1b13eb94cbfae5a9e7a5a1507,1
0d1c887bcf71c4d8e17f760dba25342d,1
86e568cf31779ccd6bfa26c30983c155,1
dd0a9883c8064e96e171d85500ad2fc7,1
be5116317a401cffa9e613adc846e28d,1
e85eb4d629f51159ebed350d232b9189,1
d3d7f5e1b13eb94cbfae5a9e7a5a1507,1
f22022f01b5319a57327759492e14159,1
d3d7f5e1b13eb94cbfae5a9e7a5a1507,1
0d1c887bcf71c4d8e17f760dba25342d,1
86e568cf31779ccd6bfa26c30983c155,1
0d1c887bcf71c4d8e17f760dba25342d,1
86e568cf31779ccd6bfa26c30983c155,1
d3d7f5e1b13eb94cbfae5a9e7a5a1507,1
0d1c887bcf71c4d8e17f760dba25342d,1
86e568cf31779ccd6bfa26c30983c155,1
dd0a9883c8064e96e171d85500ad2fc7,1
be5116317a401cffa9e613adc846e28d,1
e85eb4d629f51159ebed350d232b9189,1
b5f70a7b27140a0ac18eac2c619c348b,1
49d2c4f3e705010aa48147317fd3ae85,1
527be407618b235ca422fef3626ba5e3,1
7948f2c6db53fdf3e82c4b9aeb99e691,1
2b27464f20602d8090221e3938777d58,1
cb27a9937ac37f5b9788511dc7948ccf,1
cb27a9937ac37f5b9788511dc7948ccf,1
cb27a9937ac37f5b9788511dc7948ccf,1
b5f70a7b27140a0ac18eac2c619c348b,1
49d2c4f3e705010aa48147317fd3ae85,1
527be407618b235ca422fef3626ba5e3,1
7948f2c6db53fdf3e82c4b9aeb99e691,1
2b27464f20602d8090221e3938777d58,1
a56773a864ce6187faca8a2d106adfc8,1
cb27a9937ac37f5b9788511dc7948ccf,1
7f5f7f2f19a8b9b0df54a9f1a46a96b1,1
e3e8ecb70c2ccee5d49d4edab3990767,1
4709f303274442dc85d5904d9d382685,1
d3df829661321fc39ac32d9b83676144,1
fd73c2760acea0547226e14f53e40333,1
2645a6859a991d93443aee3f5f61d767,1
0b52112a60d7870ba146f6023e187385,1
340a60d63bfd5faf5c6b92e13aadbae7,1
9430bed2ca48a5a25b304d1cd4bcf492,1
30b0e37c61d01dd1ad34853dbcd95061,1
d3df829661321fc39ac32d9b83676144,1
d3df829661321fc39ac32d9b83676144,1
fd73c2760acea0547226e14f53e40333,1
fd73c2760acea0547226e14f53e40333,1
d3df829661321fc39ac32d9b83676144,1
fd73c2760acea0547226e14f53e40333,1
2645a6859a991d93443aee3f5f61d767,1
0b52112a60d7870ba146f6023e187385,1
340a60d63bfd5faf5c6b92e13aadbae7,1
9430bed2ca48a5a25b304d1cd4bcf492,1
30b0e37c61d01dd1ad34853dbcd95061,1
1572375dcd3ba573a618f784305af999,1
1c2655e96507746dc1964ced7a28d180,1
4ca74142771e14d3e8150c588b8914ad,1
813a5b530a6c45ed6641422cc1c4e51f,1
32a6e32de450c0d18fe7642a97764222,1
bd881b1b9208de1c9e1382e5add3dce8,1
4aa59cdb51244c15a94767a14b5a19bf,1
62c4684ad9d692343faecf13ad898ede,1
4f7a3f41f365a32cb421a499399268a9,1
fa2795592a888d42fc77d1b2c5aa676f,1
4aa59cdb51244c15a94767a14b5a19bf,1
21764960f9b6904d23005fa9dff54bfe,1
f2d53a1bfce40eaead1545c7fee9fe48,1
4aa59cdb51244c15a94767a14b5a19bf,1
62c4684ad9d692343faecf13ad898ede,1
4f7a3f41f365a32cb421a499399268a9,1
fa2795592a888d42fc77d1b2c5aa676f,1
21764960f9b6904d23005fa9dff54bfe,1
f2d53a1bfce40eaead1545c7fee9fe48,1
4aa59cdb51244c15a94767a14b5a19bf,1
62c4684ad9d692343faecf13ad898ede,1
4f7a3f41f365a32cb421a499399268a9,1
fa2795592a888d42fc77d1b2c5aa676f,1
21764960f9b6904d23005fa9dff54bfe,1
f2d53a1bfce40eaead1545c7fee9fe48,1
f699c88c93fe66c1761aa64ac933008f,1
91bd37d546cd6d8ee4b108528482b97f,1
cbd4760c50511c826cf7f590d39a5d6d,1
6ef375619bbd5d13ed4ad4f34ddc4cba,1
e3f63a57c7f372b4bfb518386cbe5b74,1
865d576f4df5456b9fb1225d44f7f2c9,1
48d1a94c939fa241cf1932fccc2abb58,1
0a0dcee64675bd1ddf634ce64c628714,1
ee022b859592cbf1975993008bda5979,1
c8a0ba8e817b2e036a8e45130cd12b27,1
706a8fd44a71b17a5e43559eb67c5978,1
6f930a90e0c4da160804c95189bf6766,1
12e12012950664fe1c2015c558396258,1
12e12012950664fe1c2015c558396258,1
a308df1c98d565596c762d76da0063dc,1
a17e39a6e04b4ddac3dae5c4e7132cfa,1
82aef62cedd0d0e09f41da5cc26a5fb8,1
b5efa3a22c52c2732f4319b416397959,1
6131ac8e71d5b10113f732baa8c6705b,1
cbd4760c50511c826cf7f590d39a5d6d,1
